UserID,Age,Gender,Country,State/Territory,Do you know the options for mental health care available under your employer-provided health coverage?,Does your employer offer resources to learn more about mental health disorders and options for seeking help?,"Has your employer ever formally discussed mental health (for example, as part of a wellness campaign or other official communication)?"
3613,44,Female,United States,Illinois,Did Not Answer,Yes,Yes
3614,38,Male,United States,Washington,Yes,Yes,No
3615,55,Male,United States,Tennessee,Did Not Answer,No,No
3616,25,Male,India,Not Applicable,No,I don't know,No
3617,37,Male,United States,Pennsylvania,Yes,I don't know,No
3618,39,Male,United States,Illinois,No,Yes,Yes
3619,23,Male,United States,Massachusetts,Yes,Yes,I don't know
3620,34,Female,United States,Washington,Did Not Answer,Did Not Answer,Did Not Answer
3621,43,Male,United States,Texas,No,No,No
3622,29,Male,United States,Tennessee,No,I don't know,No
3623,25,Male,United States,Nebraska,Did Not Answer,No,No
3624,36,Male,United States,Ohio,Yes,No,No
3625,33,Male,United States,Washington,Yes,No,No
3626,34,Male,United States,Tennessee,No,I don't know,No
3627,28,Male,United States,California,Yes,Yes,Yes
3628,54,Other,United States,Washington,Yes,Yes,Yes
3629,39,Male,United States,Illinois,No,No,No
3630,37,Male,United States,Illinois,Yes,Yes,No
3631,29,Male,United States,California,No,I don't know,No
3632,31,Male,United States,Connecticut,No,Yes,No
3633,49,Male,United States,Nevada,Yes,I don't know,Yes
3634,43,Male,United States,Washington,No,I don't know,I don't know
3635,38,Other,United States,New Hampshire,Yes,Yes,Yes
3636,35,Female,United States,Oregon,Yes,I don't know,I don't know
3637,23,Male,United States,South Carolina,Yes,Yes,No
3638,42,Male,United Kingdom,Not Applicable,No,I don't know,No
3639,36,Male,United States,Indiana,Yes,Yes,Yes
3640,38,Male,United States,Nebraska,No,I don't know,No
3641,41,Male,United Kingdom,Not Applicable,No,Yes,No
3642,37,Female,United States,Indiana,Yes,I don't know,I don't know
3643,25,Male,United States,Minnesota,No,Yes,Yes
3644,33,Male,United States,Illinois,Yes,Yes,Yes
3645,35,Other,United States,New Mexico,No,I don't know,Yes
3646,32,Female,United States,Oregon,Yes,Yes,Yes
3647,45,Other,United States,Pennsylvania,Did Not Answer,Did Not Answer,Did Not Answer
3648,25,Female,Poland,Not Applicable,No,No,Yes
3649,40,Female,United States,California,Yes,Yes,Yes
3650,34,Male,United States,California,Yes,I don't know,I don't know
3651,28,Male,United States,Missouri,Yes,Yes,Yes
3652,49,Male,United States,Pennsylvania,Yes,I don't know,No
3653,33,Female,United States,Michigan,Yes,Yes,Yes
3654,41,Male,United States,California,Did Not Answer,Did Not Answer,Did Not Answer
3655,36,Male,United States,Florida,Yes,No,No
3656,37,Male,United States,Illinois,Did Not Answer,Yes,No
3657,39,Male,United States,Pennsylvania,No,I don't know,No
3658,49,Female,United States,Virginia,No,No,No
3659,33,Male,United States,Michigan,No,Yes,Yes
3660,29,Other,United Kingdom,Not Applicable,Did Not Answer,No,No
3661,34,Male,United States,Illinois,Did Not Answer,Did Not Answer,Did Not Answer
3662,29,Male,United Kingdom,Not Applicable,No,I don't know,Yes
3663,25,Male,United States,Nebraska,No,No,No
3664,35,Male,United States,Illinois,No,I don't know,No
3665,32,Male,United States,Nebraska,Did Not Answer,Did Not Answer,Did Not Answer
3666,21,Male,United States,Missouri,Yes,Yes,No
3667,43,Male,United States,Nebraska,No,No,No
3668,31,Female,United States,Washington,Yes,Yes,Yes
3669,27,Female,United States,Nebraska,No,Yes,Yes
3670,23,Male,United States,Nebraska,Yes,No,No
3671,28,Male,United States,Nebraska,Yes,Yes,Yes
3672,37,Female,United States,Nebraska,Yes,Yes,Yes
3673,30,Male,United States,Kansas,No,I don't know,No
3674,30,Male,United States,Nebraska,Yes,Yes,No
3675,30,Female,United States,Washington,No,No,No
3676,32,Female,United States,Missouri,Did Not Answer,Did Not Answer,Did Not Answer
3677,35,Male,United States,Nebraska,No,I don't know,No
3678,45,Female,United States,California,Yes,Yes,Yes
3679,31,Female,Germany,Not Applicable,Yes,No,No
3680,34,Female,United States,Illinois,Yes,Yes,Yes
3681,30,Male,United States,New York,No,No,No
3682,33,Other,United States,California,Yes,No,No
3683,32,Male,New Zealand,Not Applicable,No,No,No
3684,28,Female,United States,Illinois,No,Yes,No
3685,28,Male,United States,Illinois,Yes,No,No
3686,33,Male,United States,Illinois,Yes,I don't know,No
3687,28,Female,United States,Illinois,Yes,No,Yes
3688,28,Female,United States,California,No,No,No
3689,43,Male,United States,Minnesota,No,I don't know,No
3690,31,Female,United States,California,No,I don't know,I don't know
3691,40,Female,United States,Oregon,No,I don't know,I don't know
3692,42,Female,United States,Ohio,No,I don't know,No
3693,38,Male,United States,Illinois,No,I don't know,I don't know
3694,39,Male,United States,Illinois,Yes,No,No
3695,21,Male,United States,Illinois,No,I don't know,No
3696,32,Female,United States,Illinois,Yes,Yes,Yes
3697,32,Male,United States,Illinois,Yes,No,No
3698,40,Male,United States,Illinois,Yes,Yes,Yes
3699,35,Male,United States,Illinois,Did Not Answer,Did Not Answer,Did Not Answer
3700,28,Male,United States,Illinois,Yes,No,No
3701,25,Female,United States,Massachusetts,Yes,Yes,Yes
3702,37,Male,United States,Illinois,Yes,Yes,Yes
3703,40,Other,United States,Illinois,Yes,Yes,Yes
3704,31,Female,United States,Illinois,No,No,No
3705,47,Female,Belgium,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
3706,26,Other,United States,Michigan,No,No,No
3707,27,Female,United States,Pennsylvania,Yes,I don't know,No
3708,46,Male,Norway,Not Applicable,Yes,No,No
3709,22,Female,United States,California,Yes,No,I don't know
3710,37,Female,Ireland,Not Applicable,Did Not Answer,No,No
3711,27,Male,United States,Massachusetts,Yes,Yes,Yes
3712,28,Female,United States,Pennsylvania,No,I don't know,No
3713,32,Female,United States,California,Yes,No,Yes
3714,33,Male,United States,Pennsylvania,No,I don't know,No
3715,27,Female,United States,Pennsylvania,Yes,Yes,Yes
3716,38,Female,United States,North Carolina,Yes,I don't know,I don't know
3717,31,Male,United States,Pennsylvania,Did Not Answer,Did Not Answer,Did Not Answer
3718,28,Female,United States,Texas,No,No,No
3719,32,Female,United States,Michigan,No,Yes,Yes
3720,30,Female,United States,Minnesota,No,No,No
3721,26,Female,United States,Massachusetts,Yes,No,No
3722,41,Female,United States,Michigan,No,Yes,Yes
3723,39,Female,United States,Texas,No,No,No
3724,37,Other,United States,New Jersey,No,I don't know,No
3725,21,Female,United States,Texas,Did Not Answer,Yes,I don't know
3726,38,Male,United States,Michigan,Did Not Answer,Did Not Answer,Did Not Answer
3727,35,Female,United States,Washington,Yes,No,No
3728,33,Female,Switzerland,Not Applicable,Yes,Yes,Yes
3729,38,Male,Netherlands,Not Applicable,No,I don't know,No
3730,29,Female,United States,Colorado,Did Not Answer,No,No
3731,25,Female,United States,Missouri,Yes,Yes,Yes
3732,41,Female,United States,California,No,I don't know,No
3733,37,Female,United States,California,Yes,No,No
3734,29,Male,United States,Georgia,No,No,No
3735,45,Female,United States,Massachusetts,No,I don't know,I don't know
3736,45,Other,Germany,Not Applicable,No,No,No
3737,45,Female,United States,California,No,Yes,No
3738,30,Other,United States,Massachusetts,Yes,Yes,Yes
3739,27,Male,United States,Michigan,No,No,No
3740,36,Male,United States,New York,No,I don't know,No
3741,44,Female,United States,Minnesota,Yes,Yes,Yes
3742,35,Female,United States,Michigan,Yes,Yes,Yes
3743,42,Other,United States,New Jersey,No,No,No
3744,26,Male,United States,California,Yes,Yes,Yes
3745,33,Female,United States,California,Did Not Answer,Did Not Answer,Did Not Answer
3746,25,Other,United States,California,Yes,No,No
3747,36,Female,United States,Washington,Yes,No,No
3748,32,Female,United States,Pennsylvania,Yes,Yes,Yes
3749,29,Female,United States,Colorado,Yes,Yes,Yes
3750,29,Female,United States,California,No,Yes,Yes
3751,43,Male,United States,Michigan,No,I don't know,I don't know
3752,37,Male,Portugal,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
3753,26,Male,United Kingdom,Not Applicable,No,I don't know,Yes
3754,46,Male,United States,Minnesota,Yes,No,No
3755,35,Female,United States,California,Did Not Answer,Did Not Answer,Did Not Answer
3756,37,Male,United States,Indiana,Did Not Answer,Did Not Answer,Did Not Answer
3757,30,Female,United States,Michigan,Yes,Yes,Yes
3758,36,Male,United States,Michigan,No,I don't know,No
3759,31,Female,United States,Michigan,Yes,Yes,No
3760,42,Male,France,Not Applicable,Did Not Answer,No,No
3761,41,Male,United States,Illinois,Did Not Answer,Did Not Answer,Did Not Answer
3762,33,Female,United States,California,No,I don't know,No
3763,26,Male,United States,Illinois,Yes,Yes,I don't know
3764,37,Male,United States,Georgia,No,No,No
3765,36,Other,United States,Illinois,Yes,Yes,Yes
3766,35,Male,Ethiopia,Not Applicable,Did Not Answer,No,No
3767,45,Male,United Kingdom,Not Applicable,No,I don't know,No
3768,23,Male,India,Not Applicable,Did Not Answer,No,No
3769,26,Male,United States,Illinois,No,No,No
3770,23,Male,Canada,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
3771,26,Male,Mexico,Not Applicable,No,No,No
3772,34,Male,United States,Massachusetts,No,No,No
3773,22,Male,Macedonia,Not Applicable,Did Not Answer,I don't know,Yes
3774,42,Female,United States,North Dakota,No,No,No
3775,40,Male,Mexico,Not Applicable,Did Not Answer,No,No
3776,42,Male,United States,Oregon,No,I don't know,No
3777,35,Male,United States,Ohio,Yes,No,No
3778,36,Male,United States,Oregon,No,No,No
3779,37,Male,United States,Illinois,Yes,I don't know,No
3780,31,Female,United States,Illinois,Yes,Yes,Yes
3781,27,Male,United States,California,Yes,I don't know,No
3782,38,Male,United Kingdom,Not Applicable,No,I don't know,I don't know
3783,32,Male,United States,Kentucky,Did Not Answer,No,Yes
3784,23,Other,United States,California,Yes,I don't know,No
3785,51,Male,United States,Florida,No,I don't know,No
3786,26,Female,Iceland,Not Applicable,Did Not Answer,I don't know,No
3787,19,Female,United States,Tennessee,No,No,No
3788,44,Male,United States,New Hampshire,Yes,I don't know,Yes
3789,42,Male,United States,Massachusetts,Yes,I don't know,No
3790,26,Male,United States,Pennsylvania,Yes,No,No
3791,38,Male,United States,Illinois,Yes,No,No
3792,26,Female,United States,Illinois,Yes,Yes,Yes
3793,40,Male,Greece,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
3794,32,Male,United States,Illinois,Yes,Yes,No
3795,39,Male,United States,Illinois,Yes,I don't know,Yes
3796,44,Female,United States,Wisconsin,Yes,No,No
3797,33,Female,United States,Texas,Yes,I don't know,I don't know
3798,38,Male,Hong Kong,Not Applicable,Did Not Answer,No,No
3799,42,Male,Australia,Not Applicable,No,No,Yes
3800,57,Male,United States,Illinois,Did Not Answer,Did Not Answer,Did Not Answer
3801,28,Male,Germany,Not Applicable,No,No,No
3802,31,Male,France,Not Applicable,No,No,Yes
3803,34,Male,United States,Ohio,Did Not Answer,Did Not Answer,Did Not Answer
3804,35,Male,France,Not Applicable,No,I don't know,No
3805,30,Male,United States,Tennessee,No,No,No
3806,30,Male,United States,North Dakota,Yes,No,No
3807,35,Male,Japan,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
3808,40,Other,United States,New Jersey,No,No,No
3809,39,Male,United States,Illinois,No,I don't know,No
3810,24,Male,United States,Utah,No,No,No
3811,42,Male,United States,Illinois,Yes,I don't know,No
3812,35,Male,United States,Ohio,No,No,No
3813,34,Male,United States,Pennsylvania,Yes,I don't know,I don't know
3814,33,Female,United States,Texas,No,I don't know,No
3815,37,Male,United States,Illinois,Yes,I don't know,No
3816,36,Male,United States,Florida,Yes,No,No
3817,47,Female,United States,North Carolina,No,No,No
3818,42,Male,United States,Florida,No,No,No
3819,29,Other,United States,Wisconsin,Yes,Yes,Yes
3820,38,Female,Georgia,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
3821,30,Male,Turkey,Not Applicable,No,No,No
3822,30,Other,United States,Wisconsin,Did Not Answer,Did Not Answer,Did Not Answer
3823,36,Male,Poland,Not Applicable,No,No,No
3824,24,Female,United States,Indiana,Yes,Yes,Yes
3825,41,Male,United States,Minnesota,Yes,Yes,Yes
3826,48,Female,United States,New York,Yes,Yes,Yes
3827,31,Male,United States,Wisconsin,Yes,Yes,Yes
3828,65,Male,Canada,Not Applicable,Yes,Yes,Yes
3829,34,Other,United States,California,Did Not Answer,I don't know,No
3830,55,Female,United States,New Hampshire,No,I don't know,I don't know
3831,33,Female,United States,Minnesota,Did Not Answer,Did Not Answer,Did Not Answer
3832,41,Female,United States,Washington,No,No,No
3833,24,Female,United States,Arizona,No,I don't know,No
3834,27,Female,United States,Michigan,Did Not Answer,I don't know,No
3835,30,Male,Canada,Not Applicable,Yes,I don't know,Yes
3836,37,Male,United States,Minnesota,Yes,Yes,Yes
3837,61,Male,United States,Minnesota,Did Not Answer,No,No
3838,45,Male,Netherlands,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
3839,29,Male,United States,Massachusetts,No,I don't know,No
3840,41,Male,United States,Washington,Yes,No,I don't know
3841,39,Male,Spain,Not Applicable,Did Not Answer,No,No
3842,30,Male,United States,Minnesota,No,No,No
3843,46,Male,Italy,Not Applicable,No,I don't know,No
3844,42,Male,Spain,Not Applicable,No,No,No
3845,29,Female,United States,District of Columbia,Yes,Yes,Yes
3846,34,Female,Australia,Not Applicable,Yes,Yes,Yes
3847,52,Male,United States,Tennessee,Did Not Answer,Did Not Answer,Did Not Answer
3848,36,Male,United States,Wisconsin,Yes,Yes,Yes
3849,34,Male,United Kingdom,Not Applicable,No,No,No
3850,50,Male,Austria,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
3851,51,Male,United States,California,Did Not Answer,Did Not Answer,Did Not Answer
3852,35,Male,United States,Minnesota,Yes,I don't know,No
3853,34,Male,United States,Kansas,Yes,No,No
3854,24,Other,United States,New Jersey,Yes,No,Yes
3855,37,Male,United States,Illinois,Yes,Yes,Yes
3856,24,Female,United States,Minnesota,No,No,No
3857,46,Male,United States,Pennsylvania,Did Not Answer,No,No
3858,31,Male,United States,Wisconsin,No,I don't know,No
3859,35,Male,United States,Texas,Did Not Answer,Did Not Answer,Did Not Answer
3860,40,Male,United States,Wisconsin,Yes,Yes,Yes
3861,28,Male,United States,Tennessee,No,No,No
3862,28,Male,United States,Tennessee,No,No,No
3863,39,Male,Finland,Not Applicable,Yes,Yes,No
3864,31,Male,United States,New Jersey,Yes,I don't know,I don't know
3865,27,Male,United States,Tennessee,Yes,Yes,I don't know
3866,35,Male,United States,Tennessee,Yes,No,No
3867,25,Male,United States,Nebraska,No,Yes,Yes
3868,51,Male,United States,Nebraska,No,Yes,No
3869,27,Male,United States,Illinois,No,I don't know,No
3870,37,Male,United States,Nebraska,No,Yes,Yes
3871,46,Male,United States,Nebraska,No,I don't know,I don't know
3872,36,Female,United States,Nebraska,No,No,No
3873,39,Female,United States,Nebraska,Yes,I don't know,No
3874,35,Male,United States,Wisconsin,Did Not Answer,Did Not Answer,Did Not Answer
3875,49,Other,United Kingdom,Not Applicable,No,Yes,Yes
3876,45,Male,United Kingdom,Not Applicable,Did Not Answer,I don't know,No
3877,40,Male,United Kingdom,Not Applicable,Yes,I don't know,No
3878,37,Male,Netherlands,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
3879,31,Male,United States,Connecticut,No,No,No
3880,37,Male,United States,Georgia,Yes,I don't know,Yes
3881,26,Female,United States,Pennsylvania,Yes,I don't know,Yes
3882,43,Male,Canada,Not Applicable,Yes,Yes,No
3883,35,Male,United States,North Carolina,Yes,Yes,Yes
3884,31,Male,Turkey,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
3885,32,Female,United States,New York,No,I don't know,Yes
3886,37,Male,United States,Wisconsin,Yes,Yes,Yes
3887,41,Male,United States,Tennessee,No,No,No
3888,40,Female,United States,New York,Yes,Yes,Yes
3889,37,Male,United States,New York,No,No,No
3890,53,Male,United States,Oregon,Yes,Yes,Yes
3891,29,Male,United States,Tennessee,No,No,No
3892,37,Male,United States,New York,No,No,No
3893,45,Female,United States,Wisconsin,No,I don't know,No
3894,26,Male,Netherlands,Not Applicable,No,I don't know,No
3895,28,Male,United States,Colorado,Yes,Yes,Yes
3896,24,Female,United States,Massachusetts,Yes,No,Yes
3897,27,Male,United States,Tennessee,Yes,I don't know,No
3898,42,Male,United States,Florida,No,I don't know,No
3899,53,Female,United States,Minnesota,Did Not Answer,Did Not Answer,Did Not Answer
3900,34,Male,United Kingdom,Not Applicable,Did Not Answer,No,Yes
3901,23,Other,United Kingdom,Not Applicable,Yes,I don't know,Yes
3902,34,Male,United States,Tennessee,No,I don't know,No
3903,27,Male,United States,Tennessee,No,No,No
3904,31,Male,United States,New York,Yes,I don't know,No
3905,30,Male,Belgium,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
3906,58,Male,United States,Illinois,Did Not Answer,Did Not Answer,Did Not Answer
3907,50,Male,United States,Tennessee,Yes,Yes,Yes
3908,41,Male,United States,California,Yes,Yes,Yes
3909,40,Male,Croatia,Not Applicable,No,No,No
3910,28,Male,Belgium,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
3911,49,Male,United Kingdom,Not Applicable,Yes,Yes,No
3912,37,Male,United States,New York,No,I don't know,No
3913,36,Male,United States,Illinois,Did Not Answer,Did Not Answer,Did Not Answer
3914,52,Male,United States,Tennessee,Yes,Yes,Yes
3915,33,Other,Canada,Not Applicable,Yes,Yes,Yes
3916,54,Female,Canada,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
3917,38,Male,United Kingdom,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
3918,64,Male,United Kingdom,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
3919,40,Male,United Kingdom,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
3920,37,Male,United States,Michigan,Yes,I don't know,No
3921,53,Female,United States,Wyoming,No,Yes,I don't know
3922,55,Male,United Kingdom,Not Applicable,Did Not Answer,No,No
3923,30,Male,United States,Utah,Yes,No,Yes
3924,35,Male,United States,California,No,No,No
3925,60,Male,Canada,Not Applicable,Yes,I don't know,I don't know
